nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,10,0,4.5377,0.5672
6,10,1,4.7575,0.5947
6,10,2,4.7340,0.5917
6,10,3,4.5691,0.5711
6,10,4,4.3283,0.5410
6,10,5,4.4775,0.5597
