nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,9,0,3.2031,0.4004
8,9,1,3.4805,0.4351
8,9,2,3.1952,0.3994
8,9,3,2.8629,0.3579
8,9,4,3.8782,0.4848
8,9,5,3.4621,0.4328
8,9,6,3.4674,0.4334
8,9,7,3.1612,0.3952
