nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,5,0,3.7945,0.4743
7,5,1,4.0797,0.5100
7,5,2,4.1739,0.5217
7,5,3,3.5249,0.4406
7,5,4,3.5276,0.4409
7,5,5,4.0797,0.5100
7,5,6,3.7893,0.4737
