nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,20,0,6.0031,0.7504
5,20,1,5.7415,0.7177
5,20,2,5.9246,0.7406
5,20,3,5.2312,0.6539
5,20,4,5.2913,0.6614
