nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,4,0,3.6584,0.4573
8,4,1,3.5694,0.4462
8,4,2,3.0984,0.3873
8,4,3,3.5459,0.4432
8,4,4,3.3601,0.4200
8,4,5,2.9361,0.3670
8,4,6,3.4124,0.4266
8,4,7,2.9126,0.3641
