nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,18,0,3.7448,0.4681
7,18,1,3.4569,0.4321
7,18,2,3.8808,0.4851
7,18,3,4.0274,0.5034
7,18,4,3.9044,0.4880
7,18,5,3.9541,0.4943
7,18,6,3.9253,0.4907
