nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,12,0,3.4883,0.4360
7,12,1,4.1111,0.5139
7,12,2,3.9777,0.4972
7,12,3,4.1399,0.5175
7,12,4,3.7500,0.4688
7,12,5,3.6898,0.4612
7,12,6,3.8651,0.4831
