nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,15,0,3.7736,0.4717
8,15,1,3.3549,0.4194
8,15,2,3.1141,0.3893
8,15,3,2.6457,0.3307
8,15,4,2.7242,0.3405
8,15,5,3.5642,0.4455
8,15,6,3.8023,0.4753
8,15,7,3.6977,0.4622
