nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,11,0,6.0215,0.7527
5,11,1,5.4876,0.6860
5,11,2,6.0843,0.7605
5,11,3,5.2102,0.6513
5,11,4,5.4850,0.6856
