nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,16,0,4.0012,0.5002
7,16,1,3.5878,0.4485
7,16,2,4.0666,0.5083
7,16,3,4.1452,0.5181
7,16,4,3.9306,0.4913
7,16,5,3.5066,0.4383
7,16,6,3.9044,0.4880
