nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,11,0,4.6659,0.5832
6,11,1,4.9328,0.6166
6,11,2,4.2655,0.5332
6,11,3,4.6424,0.5803
6,11,4,4.5377,0.5672
6,11,5,4.6005,0.5751
