nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,16,0,4.2969,0.5371
6,16,1,4.5979,0.5747
6,16,2,4.2106,0.5263
6,16,3,4.9930,0.6241
6,16,4,4.8360,0.6045
6,16,5,4.5115,0.5639
