nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,19,0,4.4487,0.5561
6,19,1,4.7025,0.5878
6,19,2,4.4042,0.5505
6,19,3,4.8072,0.6009
6,19,4,4.4775,0.5597
6,19,5,4.6999,0.5875
