nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,9,0,4.0719,0.5090
7,9,1,3.8468,0.4809
7,9,2,3.8337,0.4792
7,9,3,3.2816,0.4102
7,9,4,4.3074,0.5384
7,9,5,3.9410,0.4926
7,9,6,3.8128,0.4766
