nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,7,0,3.4177,0.4272
8,7,1,3.2345,0.4043
8,7,2,3.0618,0.3827
8,7,3,3.4281,0.4285
8,7,4,3.5354,0.4419
8,7,5,3.1769,0.3971
8,7,6,3.2633,0.4079
8,7,7,3.4778,0.4347
