nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,13,0,3.7264,0.4658
8,13,1,3.2423,0.4053
8,13,2,2.8236,0.3530
8,13,3,3.4334,0.4292
8,13,4,3.1350,0.3919
8,13,5,3.3051,0.4131
8,13,6,3.4909,0.4364
8,13,7,3.3470,0.4184
