nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,5,0,4.4539,0.5567
6,5,1,4.7497,0.5937
6,5,2,4.6711,0.5839
6,5,3,4.3754,0.5469
6,5,4,4.7863,0.5983
6,5,5,4.4696,0.5587
