nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,14,0,3.7160,0.4645
8,14,1,1.3241,0.1655
8,14,2,4.0771,0.5096
8,14,3,3.8285,0.4786
8,14,4,3.7840,0.4730
8,14,5,0.8767,0.1096
8,14,6,3.8965,0.4871
8,14,7,4.4487,0.5561
