nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,5,0,9.4568,1.1821
5,5,1,9.3377,1.1672
5,5,2,9.5831,1.1979
5,5,3,9.4024,1.1753
5,5,4,9.3720,1.1715
