nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,8,0,7.5765,0.9471
6,8,1,7.6925,0.9616
6,8,2,7.3015,0.9127
6,8,3,7.4527,0.9316
6,8,4,7.6253,0.9532
6,8,5,7.6321,0.9540
