nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,3,0,6.2494,0.7812
7,3,1,6.2837,0.7855
7,3,2,6.3355,0.7919
7,3,3,6.3201,0.7900
7,3,4,6.4250,0.8031
7,3,5,6.3667,0.7958
7,3,6,6.1899,0.7737
