nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,13,0,7.3636,0.9205
6,13,1,7.5045,0.9381
6,13,2,7.5332,0.9417
6,13,3,7.6480,0.9560
6,13,4,7.5264,0.9408
6,13,5,7.6090,0.9511
