nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,14,0,9.2375,1.1547
5,14,1,9.3801,1.1725
5,14,2,9.8422,1.2303
5,14,3,9.3591,1.1699
5,14,4,9.3690,1.1711
