nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,13,0,9.1532,1.1441
5,13,1,9.3510,1.1689
5,13,2,9.8563,1.2320
5,13,3,9.2555,1.1569
5,13,4,9.4602,1.1825
