nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,19,0,7.3718,0.9215
6,19,1,7.4347,0.9293
6,19,2,7.5885,0.9486
6,19,3,7.5585,0.9448
6,19,4,7.6698,0.9587
6,19,5,7.5666,0.9458
