nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,19,0,5.5706,0.6963
5,19,1,5.3866,0.6733
5,19,2,5.6944,0.7118
5,19,3,5.4210,0.6776
5,19,4,5.4469,0.6809
