nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,10,0,4.3248,0.5406
6,10,1,4.5387,0.5673
6,10,2,4.4533,0.5567
6,10,3,4.4477,0.5560
6,10,4,4.4058,0.5507
6,10,5,4.5336,0.5667
