nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,14,0,5.4637,0.6830
5,14,1,5.4078,0.6760
5,14,2,5.7052,0.7131
5,14,3,5.4764,0.6846
5,14,4,5.4098,0.6762
