nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,15,0,3.7655,0.4707
7,15,1,3.7460,0.4682
7,15,2,3.7396,0.4674
7,15,3,3.6757,0.4595
7,15,4,3.6354,0.4544
7,15,5,3.7839,0.4730
7,15,6,3.8993,0.4874
