nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,20,0,3.7488,0.4686
7,20,1,3.7072,0.4634
7,20,2,3.8633,0.4829
7,20,3,3.6709,0.4589
7,20,4,3.7787,0.4723
7,20,5,3.6853,0.4607
7,20,6,3.7875,0.4734
