nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,17,0,3.4114,0.4264
8,17,1,3.0570,0.3821
8,17,2,3.1835,0.3979
8,17,3,3.2418,0.4052
8,17,4,3.2777,0.4097
8,17,5,3.0470,0.3809
8,17,6,3.2162,0.4020
8,17,7,3.2929,0.4116
