nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,15,0,5.4074,0.6759
5,15,1,5.4445,0.6806
5,15,2,5.5878,0.6985
5,15,3,5.5547,0.6943
5,15,4,5.5535,0.6942
