nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,11,0,4.4242,0.5530
6,11,1,4.5483,0.5685
6,11,2,4.4865,0.5608
6,11,3,4.5236,0.5654
6,11,4,4.4102,0.5513
6,11,5,4.4286,0.5536
