nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,8,0,5.3251,0.6656
5,8,1,5.5403,0.6925
5,8,2,5.7818,0.7227
5,8,3,5.3838,0.6730
5,8,4,5.5399,0.6925
