nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,4,0,4.4166,0.5521
8,4,1,0.7521,0.0940
8,4,2,3.9767,0.4971
8,4,3,4.0637,0.5080
8,4,4,4.3819,0.5477
8,4,5,3.9144,0.4893
8,4,6,0.7078,0.0885
8,4,7,4.2126,0.5266
