nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,5,0,3.2973,0.4122
8,5,1,3.3444,0.4180
8,5,2,3.1284,0.3911
8,5,3,3.1404,0.3925
8,5,4,3.3049,0.4131
8,5,5,3.1005,0.3876
8,5,6,3.1356,0.3920
8,5,7,3.3875,0.4234
