nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,16,0,3.7855,0.4732
7,16,1,3.7005,0.4626
7,16,2,3.8202,0.4775
7,16,3,3.7060,0.4633
7,16,4,3.7476,0.4684
7,16,5,3.6094,0.4512
7,16,6,3.9791,0.4974
