nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,13,0,3.6821,0.4603
7,13,1,3.6334,0.4542
7,13,2,3.8314,0.4789
7,13,3,3.7045,0.4631
7,13,4,3.8098,0.4762
7,13,5,3.8110,0.4764
7,13,6,3.9128,0.4891
