nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,16,0,4.4170,0.5521
6,16,1,4.5236,0.5654
6,16,2,4.3779,0.5472
6,16,3,4.7132,0.5891
6,16,4,4.4645,0.5581
6,16,5,4.2893,0.5362
