nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,8,0,4.3228,0.5403
6,8,1,4.5910,0.5739
6,8,2,4.4497,0.5562
6,8,3,4.4557,0.5570
6,8,4,4.5092,0.5637
6,8,5,4.4637,0.5580
