nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,16,0,5.3571,0.6696
5,16,1,5.4637,0.6830
5,16,2,5.8106,0.7263
5,16,3,5.5599,0.6950
5,16,4,5.4433,0.6804
