nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,7,0,3.3548,0.4193
8,7,1,3.1947,0.3993
8,7,2,2.9795,0.3724
8,7,3,3.2466,0.4058
8,7,4,3.1699,0.3962
8,7,5,3.2362,0.4045
8,7,6,3.2366,0.4046
8,7,7,3.3276,0.4160
