separation,seed,link_index,start_s,end_s,payload_bytes,late_payload_bytes
40,12,0,0.5,0.6,372416,0
40.0,12,0,0.6,0.7,373888,0
40.0,12,0,0.7,0.8,378304,0
40.0,12,0,0.8,0.9,378304,0
40.0,12,0,0.9,1.0,376832,0
40.0,12,0,1.0,1.1,378304,0
40.0,12,0,1.1,1.2,378304,0
40.0,12,0,1.2,1.3,375360,0
40.0,12,0,1.3,1.4,373888,0
40.0,12,0,1.4,1.5,376832,0
40.0,12,0,1.5,1.6,373888,0
40.0,12,0,1.6,1.7,375360,0
40.0,12,0,1.7,1.8,375360,0
40.0,12,0,1.8,1.9,376832,0
40.0,12,0,1.9,2.0,372416,0
40.0,12,0,2.0,2.1,198720,0
40.0,12,0,2.1,2.2,213440,0
40.0,12,0,2.2,2.3,204608,0
40.0,12,0,2.3,2.4,207552,0
40.0,12,0,2.4,2.5,195776,0
40.0,12,0,2.5,2.6,201664,0
40.0,12,0,2.6,2.7,203136,0
40.0,12,0,2.7,2.8,214912,0
40.0,12,0,2.8,2.9,200192,0
40.0,12,0,2.9,3.0,197248,0
40.0,12,0,3.0,3.1,210496,0
40.0,12,0,3.1,3.2,203136,0
40.0,12,0,3.2,3.3,206080,0
40.0,12,0,3.3,3.4,214912,0
40.0,12,0,3.4,3.5,214912,0
40.0,12,0,3.5,3.6,219328,0
40.0,12,0,3.6,3.7,211968,0
40.0,12,0,3.7,3.8,217856,0
40.0,12,0,3.8,3.9,213440,0
40.0,12,0,3.9,4.0,214912,0
40.0,12,0,4.0,4.1,373888,0
40.0,12,0,4.1,4.2,376832,0
40.0,12,0,4.2,4.3,375360,0
40.0,12,0,4.3,4.4,378304,0
40.0,12,0,4.4,4.5,379776,0
40.0,12,0,4.5,4.6,376832,0
40.0,12,0,4.6,4.7,372416,0
40.0,12,0,4.7,4.8,372416,0
40.0,12,0,4.8,4.9,376832,0
40.0,12,0,4.9,5.0,376832,0
40.0,12,0,5.0,5.1,375360,0
40.0,12,0,5.1,5.2,373888,0
40.0,12,0,5.2,5.3,376832,0
40.0,12,0,5.3,5.4,378304,0
40.0,12,0,5.4,5.5,375360,0
40.0,12,1,0.5,0.6,0,1472
40.0,12,1,0.6,0.7,0,1472
40.0,12,1,0.7,0.8,0,1472
40.0,12,1,0.8,0.9,0,1472
40.0,12,1,0.9,1.0,0,1472
40.0,12,1,1.0,1.1,0,1472
40.0,12,1,1.1,1.2,0,1472
40.0,12,1,1.2,1.3,0,1472
40.0,12,1,1.3,1.4,0,1472
40.0,12,1,1.4,1.5,0,1472
40.0,12,1,1.5,1.6,0,1472
40.0,12,1,1.6,1.7,0,1472
40.0,12,1,1.7,1.8,0,1472
40.0,12,1,1.8,1.9,0,1472
40.0,12,1,1.9,2.0,0,1472
40.0,12,1,2.0,2.1,216384,1472
40.0,12,1,2.1,2.2,197248,1472
40.0,12,1,2.2,2.3,204608,1472
40.0,12,1,2.3,2.4,207552,1472
40.0,12,1,2.4,2.5,216384,1472
40.0,12,1,2.5,2.6,210496,1472
40.0,12,1,2.6,2.7,210496,1472
40.0,12,1,2.7,2.8,197248,1472
40.0,12,1,2.8,2.9,210496,1472
40.0,12,1,2.9,3.0,217856,1472
40.0,12,1,3.0,3.1,200192,1472
40.0,12,1,3.1,3.2,206080,1472
40.0,12,1,3.2,3.3,207552,1472
40.0,12,1,3.3,3.4,200192,1472
40.0,12,1,3.4,3.5,198720,1472
40.0,12,1,3.5,3.6,194304,1472
40.0,12,1,3.6,3.7,201664,1472
40.0,12,1,3.7,3.8,195776,1472
40.0,12,1,3.8,3.9,200192,1472
40.0,12,1,3.9,4.0,197248,1472
40.0,12,1,4.0,4.1,1472,1472
40.0,12,1,4.1,4.2,0,1472
40.0,12,1,4.2,4.3,0,1472
40.0,12,1,4.3,4.4,0,1472
40.0,12,1,4.4,4.5,0,1472
40.0,12,1,4.5,4.6,0,1472
40.0,12,1,4.6,4.7,0,1472
40.0,12,1,4.7,4.8,0,1472
40.0,12,1,4.8,4.9,0,1472
40.0,12,1,4.9,5.0,0,1472
40.0,12,1,5.0,5.1,0,1472
40.0,12,1,5.1,5.2,0,1472
40.0,12,1,5.2,5.3,0,1472
40.0,12,1,5.3,5.4,0,1472
40.0,12,1,5.4,5.5,0,1472
