separation,seed,link_index,start_s,end_s,payload_bytes,late_payload_bytes
80,18,0,0.5,0.6,375360,0
80.0,18,0,0.6,0.7,373888,0
80.0,18,0,0.7,0.8,372416,0
80.0,18,0,0.8,0.9,378304,0
80.0,18,0,0.9,1.0,372416,0
80.0,18,0,1.0,1.1,373888,0
80.0,18,0,1.1,1.2,370944,0
80.0,18,0,1.2,1.3,370944,0
80.0,18,0,1.3,1.4,375360,0
80.0,18,0,1.4,1.5,373888,0
80.0,18,0,1.5,1.6,370944,0
80.0,18,0,1.6,1.7,379776,0
80.0,18,0,1.7,1.8,375360,0
80.0,18,0,1.8,1.9,376832,0
80.0,18,0,1.9,2.0,376832,0
80.0,18,0,2.0,2.1,141312,0
80.0,18,0,2.1,2.2,160448,0
80.0,18,0,2.2,2.3,175168,0
80.0,18,0,2.3,2.4,133952,0
80.0,18,0,2.4,2.5,158976,0
80.0,18,0,2.5,2.6,89792,0
80.0,18,0,2.6,2.7,116288,0
80.0,18,0,2.7,2.8,169280,0
80.0,18,0,2.8,2.9,173696,0
80.0,18,0,2.9,3.0,120704,0
80.0,18,0,3.0,3.1,113344,0
80.0,18,0,3.1,3.2,181056,0
80.0,18,0,3.2,3.3,141312,0
80.0,18,0,3.3,3.4,82432,0
80.0,18,0,3.4,3.5,166336,0
80.0,18,0,3.5,3.6,100096,0
80.0,18,0,3.6,3.7,144256,0
80.0,18,0,3.7,3.8,116288,0
80.0,18,0,3.8,3.9,123648,0
80.0,18,0,3.9,4.0,125120,0
80.0,18,0,4.0,4.1,366528,0
80.0,18,0,4.1,4.2,378304,0
80.0,18,0,4.2,4.3,376832,0
80.0,18,0,4.3,4.4,375360,0
80.0,18,0,4.4,4.5,379776,0
80.0,18,0,4.5,4.6,372416,0
80.0,18,0,4.6,4.7,376832,0
80.0,18,0,4.7,4.8,376832,0
80.0,18,0,4.8,4.9,376832,0
80.0,18,0,4.9,5.0,373888,0
80.0,18,0,5.0,5.1,376832,0
80.0,18,0,5.1,5.2,376832,0
80.0,18,0,5.2,5.3,376832,0
80.0,18,0,5.3,5.4,375360,0
80.0,18,0,5.4,5.5,373888,0
80.0,18,1,0.5,0.6,0,0
80.0,18,1,0.6,0.7,0,0
80.0,18,1,0.7,0.8,0,0
80.0,18,1,0.8,0.9,0,0
80.0,18,1,0.9,1.0,0,0
80.0,18,1,1.0,1.1,0,0
80.0,18,1,1.1,1.2,0,0
80.0,18,1,1.2,1.3,0,0
80.0,18,1,1.3,1.4,0,0
80.0,18,1,1.4,1.5,0,0
80.0,18,1,1.5,1.6,0,0
80.0,18,1,1.6,1.7,0,0
80.0,18,1,1.7,1.8,0,0
80.0,18,1,1.8,1.9,0,0
80.0,18,1,1.9,2.0,0,0
80.0,18,1,2.0,2.1,132480,0
80.0,18,1,2.1,2.2,108928,0
80.0,18,1,2.2,2.3,79488,0
80.0,18,1,2.3,2.4,122176,0
80.0,18,1,2.4,2.5,114816,0
80.0,18,1,2.5,2.6,179584,0
80.0,18,1,2.6,2.7,160448,0
80.0,18,1,2.7,2.8,95680,0
80.0,18,1,2.8,2.9,111872,0
80.0,18,1,2.9,3.0,141312,0
80.0,18,1,3.0,3.1,170752,0
80.0,18,1,3.1,3.2,80960,0
80.0,18,1,3.2,3.3,144256,0
80.0,18,1,3.3,3.4,178112,0
80.0,18,1,3.4,3.5,82432,0
80.0,18,1,3.5,3.6,163392,0
80.0,18,1,3.6,3.7,119232,0
80.0,18,1,3.7,3.8,170752,0
80.0,18,1,3.8,3.9,144256,0
80.0,18,1,3.9,4.0,158976,0
80.0,18,1,4.0,4.1,0,0
80.0,18,1,4.1,4.2,0,0
80.0,18,1,4.2,4.3,0,0
80.0,18,1,4.3,4.4,0,0
80.0,18,1,4.4,4.5,0,0
80.0,18,1,4.5,4.6,0,0
80.0,18,1,4.6,4.7,0,0
80.0,18,1,4.7,4.8,0,0
80.0,18,1,4.8,4.9,0,0
80.0,18,1,4.9,5.0,0,0
80.0,18,1,5.0,5.1,0,0
80.0,18,1,5.1,5.2,0,0
80.0,18,1,5.2,5.3,0,0
80.0,18,1,5.3,5.4,0,0
80.0,18,1,5.4,5.5,0,0
