separation,seed,link_index,start_s,end_s,payload_bytes,late_payload_bytes
80,14,0,0.5,0.6,373888,0
80.0,14,0,0.6,0.7,376832,0
80.0,14,0,0.7,0.8,375360,0
80.0,14,0,0.8,0.9,375360,0
80.0,14,0,0.9,1.0,373888,0
80.0,14,0,1.0,1.1,378304,0
80.0,14,0,1.1,1.2,370944,0
80.0,14,0,1.2,1.3,373888,0
80.0,14,0,1.3,1.4,372416,0
80.0,14,0,1.4,1.5,379776,0
80.0,14,0,1.5,1.6,372416,0
80.0,14,0,1.6,1.7,378304,0
80.0,14,0,1.7,1.8,376832,0
80.0,14,0,1.8,1.9,375360,0
80.0,14,0,1.9,2.0,376832,0
80.0,14,0,2.0,2.1,158976,0
80.0,14,0,2.1,2.2,154560,0
80.0,14,0,2.2,2.3,107456,0
80.0,14,0,2.3,2.4,104512,0
80.0,14,0,2.4,2.5,175168,0
80.0,14,0,2.5,2.6,161920,0
80.0,14,0,2.6,2.7,163392,0
80.0,14,0,2.7,2.8,167808,0
80.0,14,0,2.8,2.9,89792,0
80.0,14,0,2.9,3.0,133952,0
80.0,14,0,3.0,3.1,132480,0
80.0,14,0,3.1,3.2,158976,0
80.0,14,0,3.2,3.3,129536,0
80.0,14,0,3.3,3.4,153088,0
80.0,14,0,3.4,3.5,145728,0
80.0,14,0,3.5,3.6,148672,0
80.0,14,0,3.6,3.7,144256,0
80.0,14,0,3.7,3.8,164864,0
80.0,14,0,3.8,3.9,160448,0
80.0,14,0,3.9,4.0,141312,0
80.0,14,0,4.0,4.1,369472,0
80.0,14,0,4.1,4.2,375360,0
80.0,14,0,4.2,4.3,375360,0
80.0,14,0,4.3,4.4,379776,0
80.0,14,0,4.4,4.5,372416,0
80.0,14,0,4.5,4.6,375360,0
80.0,14,0,4.6,4.7,375360,0
80.0,14,0,4.7,4.8,376832,0
80.0,14,0,4.8,4.9,373888,0
80.0,14,0,4.9,5.0,373888,0
80.0,14,0,5.0,5.1,376832,0
80.0,14,0,5.1,5.2,381248,0
80.0,14,0,5.2,5.3,375360,0
80.0,14,0,5.3,5.4,376832,0
80.0,14,0,5.4,5.5,372416,0
80.0,14,1,0.5,0.6,0,0
80.0,14,1,0.6,0.7,0,0
80.0,14,1,0.7,0.8,0,0
80.0,14,1,0.8,0.9,0,0
80.0,14,1,0.9,1.0,0,0
80.0,14,1,1.0,1.1,0,0
80.0,14,1,1.1,1.2,0,0
80.0,14,1,1.2,1.3,0,0
80.0,14,1,1.3,1.4,0,0
80.0,14,1,1.4,1.5,0,0
80.0,14,1,1.5,1.6,0,0
80.0,14,1,1.6,1.7,0,0
80.0,14,1,1.7,1.8,0,0
80.0,14,1,1.8,1.9,0,0
80.0,14,1,1.9,2.0,0,0
80.0,14,1,2.0,2.1,119232,0
80.0,14,1,2.1,2.2,89792,0
80.0,14,1,2.2,2.3,158976,0
80.0,14,1,2.3,2.4,160448,0
80.0,14,1,2.4,2.5,110400,0
80.0,14,1,2.5,2.6,104512,0
80.0,14,1,2.6,2.7,136896,0
80.0,14,1,2.7,2.8,103040,0
80.0,14,1,2.8,2.9,170752,0
80.0,14,1,2.9,3.0,160448,0
80.0,14,1,3.0,3.1,132480,0
80.0,14,1,3.1,3.2,110400,0
80.0,14,1,3.2,3.3,135424,0
80.0,14,1,3.3,3.4,132480,0
80.0,14,1,3.4,3.5,128064,0
80.0,14,1,3.5,3.6,125120,0
80.0,14,1,3.6,3.7,111872,0
80.0,14,1,3.7,3.8,111872,0
80.0,14,1,3.8,3.9,119232,0
80.0,14,1,3.9,4.0,141312,0
80.0,14,1,4.0,4.1,0,0
80.0,14,1,4.1,4.2,0,0
80.0,14,1,4.2,4.3,0,0
80.0,14,1,4.3,4.4,0,0
80.0,14,1,4.4,4.5,0,0
80.0,14,1,4.5,4.6,0,0
80.0,14,1,4.6,4.7,0,0
80.0,14,1,4.7,4.8,0,0
80.0,14,1,4.8,4.9,0,0
80.0,14,1,4.9,5.0,0,0
80.0,14,1,5.0,5.1,0,0
80.0,14,1,5.1,5.2,0,0
80.0,14,1,5.2,5.3,0,0
80.0,14,1,5.3,5.4,0,0
80.0,14,1,5.4,5.5,0,0
