nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,2,0,6.3912,0.7989
7,2,1,6.4477,0.8060
7,2,2,6.2006,0.7751
7,2,3,6.4066,0.8008
7,2,4,6.2271,0.7784
7,2,5,6.0640,0.7580
7,2,6,6.4417,0.8052
