nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,10,0,9.2992,1.1624
5,10,1,9.2598,1.1575
5,10,2,9.8075,1.2259
5,10,3,9.3874,1.1734
5,10,4,9.2688,1.1586
