nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,18,0,6.4451,0.8056
7,18,1,6.2147,0.7768
7,18,2,6.3282,0.7910
7,18,3,6.1860,0.7733
7,18,4,6.3822,0.7978
7,18,5,6.2571,0.7821
7,18,6,6.4019,0.8002
