nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,7,0,7.5264,0.9408
6,7,1,7.5375,0.9422
6,7,2,7.5268,0.9408
6,7,3,7.7546,0.9693
6,7,4,7.5032,0.9379
6,7,5,7.4330,0.9291
