nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,12,0,5.7771,0.7221
8,12,1,5.4782,0.6848
8,12,2,5.3215,0.6652
8,12,3,5.3035,0.6629
8,12,4,5.3472,0.6684
8,12,5,5.1849,0.6481
8,12,6,5.4332,0.6792
8,12,7,5.6546,0.7068
