nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,18,0,9.2285,1.1536
5,18,1,9.2885,1.1611
5,18,2,9.7963,1.2245
5,18,3,9.3274,1.1659
5,18,4,9.4358,1.1795
