nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,10,0,5.5870,0.6984
8,10,1,5.4653,0.6832
8,10,2,5.3206,0.6651
8,10,3,5.4418,0.6802
8,10,4,5.3562,0.6695
8,10,5,5.2688,0.6586
8,10,6,5.6024,0.7003
8,10,7,5.5780,0.6972
