nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,6,0,5.4482,0.6810
8,6,1,5.7086,0.7136
8,6,2,5.3651,0.6706
8,6,3,5.3681,0.6710
8,6,4,5.3990,0.6749
8,6,5,5.3283,0.6660
8,6,6,5.2731,0.6591
8,6,7,5.4589,0.6824
