nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,9,0,6.5582,0.8198
7,9,1,6.3175,0.7897
7,9,2,6.3445,0.7931
7,9,3,6.2713,0.7839
7,9,4,6.1779,0.7722
7,9,5,6.3265,0.7908
7,9,6,6.2104,0.7763
