nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,13,0,5.5852,0.6982
8,13,1,5.4067,0.6758
8,13,2,5.3489,0.6686
8,13,3,5.5052,0.6881
8,13,4,5.3883,0.6735
8,13,5,5.2885,0.6611
8,13,6,5.2538,0.6567
8,13,7,5.6923,0.7115
