nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,18,0,5.6610,0.7076
8,18,1,5.4482,0.6810
8,18,2,5.4041,0.6755
8,18,3,5.3604,0.6701
8,18,4,5.4003,0.6750
8,18,5,5.3326,0.6666
8,18,6,5.3960,0.6745
8,18,7,5.5707,0.6963
