nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,8,0,9.2495,1.1562
5,8,1,9.2966,1.1621
5,8,2,9.9098,1.2387
5,8,3,9.4529,1.1816
5,8,4,9.2465,1.1558
