nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,11,0,6.4528,0.8066
7,11,1,6.1239,0.7655
7,11,2,6.1749,0.7719
7,11,3,6.3603,0.7950
7,11,4,6.1462,0.7683
7,11,5,6.2995,0.7874
7,11,6,6.5881,0.8235
