nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,2,0,9.4157,1.1770
5,2,1,9.4229,1.1779
5,2,2,9.8691,1.2336
5,2,3,9.1677,1.1460
5,2,4,9.1677,1.1460
