nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,15,0,6.3586,0.7948
7,15,1,6.4216,0.8027
7,15,2,6.1860,0.7733
7,15,3,6.1492,0.7687
7,15,4,6.1745,0.7718
7,15,5,6.3441,0.7930
7,15,6,6.5325,0.8166
