nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,7,0,6.4657,0.8082
7,7,1,6.3342,0.7918
7,7,2,6.1890,0.7736
7,7,3,6.3775,0.7972
7,7,4,6.2528,0.7816
7,7,5,6.1711,0.7714
7,7,6,6.3603,0.7950
