nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,8,0,6.5513,0.8189
7,8,1,6.1509,0.7689
7,8,2,6.2293,0.7787
7,8,3,6.2349,0.7794
7,8,4,6.6558,0.8320
7,8,5,6.1967,0.7746
7,8,6,6.2541,0.7818
