nLinks,seed,link_index,goodput_Mbps,goodput_MBps
5,3,0,9.3570,1.1696
5,3,1,9.3377,1.1672
5,3,2,9.8066,1.2258
5,3,3,9.2975,1.1622
5,3,4,9.2829,1.1604
