nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,7,0,5.4803,0.6850
8,7,1,5.4332,0.6792
8,7,2,5.3069,0.6634
8,7,3,5.5660,0.6957
8,7,4,5.2727,0.6591
8,7,5,5.3317,0.6665
8,7,6,5.4602,0.6825
8,7,7,5.6803,0.7100
